case_id,activity,timestamp,region,customer,material_id,quantity,priority,event_date,is_high_priority,next_activity,next_timestamp,transition,duration_hours,sla_threshold_hours,is_sla_violation
ORD-0029,Order Created,2025-01-12 14:00:00,DE,CUST-DE-9518,MAT-10068,75,Normal,2025-01-12,0,Order Approved,2025-01-12 16:28:12,Order Created → Order Approved,2.47,12,False
ORD-0029,Order Approved,2025-01-12 16:28:12,DE,CUST-DE-9518,MAT-10068,75,Normal,2025-01-12,0,Production Started,2025-01-13 10:03:00,Order Approved → Production Started,17.58,24,False
ORD-0029,Production Started,2025-01-13 10:03:00,DE,CUST-DE-9518,MAT-10068,75,Normal,2025-01-13,0,Quality Check,2025-01-14 11:41:24,Production Started → Quality Check,25.64,48,False
ORD-0029,Quality Check,2025-01-14 11:41:24,DE,CUST-DE-9518,MAT-10068,75,Normal,2025-01-14,0,Shipping Started,2025-01-14 17:00:00,Quality Check → Shipping Started,5.31,24,False
ORD-0029,Shipping Started,2025-01-14 17:00:00,DE,CUST-DE-9518,MAT-10068,75,Normal,2025-01-14,0,Delivered,2025-01-15 17:10:12,Shipping Started → Delivered,24.17,72,False
ORD-0030,Order Created,2025-03-18 16:19:00,CN,CUST-CN-7691,MAT-10041,41,Normal,2025-03-18,0,Order Approved,2025-03-18 19:11:48,Order Created → Order Approved,2.88,12,False
ORD-0030,Order Approved,2025-03-18 19:11:48,CN,CUST-CN-7691,MAT-10041,41,Normal,2025-03-18,0,Production Started,2025-03-22 17:02:48,Order Approved → Production Started,93.85,24,True
ORD-0030,Production Started,2025-03-22 17:02:48,CN,CUST-CN-7691,MAT-10041,41,Normal,2025-03-22,0,Quality Check,2025-03-24 12:01:36,Production Started → Quality Check,42.98,48,False
ORD-0030,Quality Check,2025-03-24 12:01:36,CN,CUST-CN-7691,MAT-10041,41,Normal,2025-03-24,0,Shipping Started,2025-03-25 00:02:12,Quality Check → Shipping Started,12.01,24,False
ORD-0030,Shipping Started,2025-03-25 00:02:12,CN,CUST-CN-7691,MAT-10041,41,Normal,2025-03-25,0,Delivered,2025-03-27 02:25:00,Shipping Started → Delivered,50.38,72,False
ORD-0031,Order Created,2025-01-01 12:18:00,IN,CUST-IN-4443,MAT-10055,223,Normal,2025-01-01,0,Order Approved,2025-01-01 16:00:36,Order Created → Order Approved,3.71,12,False
ORD-0031,Order Approved,2025-01-01 16:00:36,IN,CUST-IN-4443,MAT-10055,223,Normal,2025-01-01,0,Production Started,2025-01-02 11:34:48,Order Approved → Production Started,19.57,24,False
ORD-0031,Production Started,2025-01-02 11:34:48,IN,CUST-IN-4443,MAT-10055,223,Normal,2025-01-02,0,Quality Check,2025-01-03 13:01:48,Production Started → Quality Check,25.45,48,False
ORD-0031,Quality Check,2025-01-03 13:01:48,IN,CUST-IN-4443,MAT-10055,223,Normal,2025-01-03,0,Shipping Started,2025-01-03 22:31:12,Quality Check → Shipping Started,9.49,24,False
ORD-0031,Shipping Started,2025-01-03 22:31:12,IN,CUST-IN-4443,MAT-10055,223,Normal,2025-01-03,0,Delivered,2025-01-05 15:44:24,Shipping Started → Delivered,41.22,72,False
ORD-0032,Order Created,2025-02-13 09:18:00,IN,CUST-IN-9445,MAT-10084,213,Normal,2025-02-13,0,Order Approved,2025-02-13 12:37:48,Order Created → Order Approved,3.33,12,False
ORD-0032,Order Approved,2025-02-13 12:37:48,IN,CUST-IN-9445,MAT-10084,213,Normal,2025-02-13,0,Production Started,2025-02-14 04:05:24,Order Approved → Production Started,15.46,24,False
ORD-0032,Production Started,2025-02-14 04:05:24,IN,CUST-IN-9445,MAT-10084,213,Normal,2025-02-14,0,Quality Check,2025-02-15 18:02:24,Production Started → Quality Check,37.95,48,False
ORD-0032,Quality Check,2025-02-15 18:02:24,IN,CUST-IN-9445,MAT-10084,213,Normal,2025-02-15,0,Shipping Started,2025-02-16 06:07:12,Quality Check → Shipping Started,12.08,24,False
ORD-0032,Shipping Started,2025-02-16 06:07:12,IN,CUST-IN-9445,MAT-10084,213,Normal,2025-02-16,0,Delivered,2025-02-17 23:15:36,Shipping Started → Delivered,41.14,72,False
ORD-0033,Order Created,2025-03-04 15:39:00,US,CUST-US-2193,MAT-10058,21,Normal,2025-03-04,0,Order Approved,2025-03-04 18:17:24,Order Created → Order Approved,2.64,12,False
ORD-0033,Order Approved,2025-03-04 18:17:24,US,CUST-US-2193,MAT-10058,21,Normal,2025-03-04,0,Production Started,2025-03-05 13:15:36,Order Approved → Production Started,18.97,24,False
ORD-0033,Production Started,2025-03-05 13:15:36,US,CUST-US-2193,MAT-10058,21,Normal,2025-03-05,0,Quality Check,2025-03-06 10:25:48,Production Started → Quality Check,21.17,48,False
ORD-0033,Quality Check,2025-03-06 10:25:48,US,CUST-US-2193,MAT-10058,21,Normal,2025-03-06,0,Shipping Started,2025-03-06 21:30:00,Quality Check → Shipping Started,11.07,24,False
ORD-0033,Shipping Started,2025-03-06 21:30:00,US,CUST-US-2193,MAT-10058,21,Normal,2025-03-06,0,Delivered,2025-03-08 07:32:24,Shipping Started → Delivered,34.04,72,False
ORD-0034,Order Created,2025-01-28 14:14:00,US,CUST-US-3881,MAT-10089,238,High,2025-01-28,1,Order Approved,2025-01-28 16:15:48,Order Created → Order Approved,2.03,12,False
ORD-0034,Order Approved,2025-01-28 16:15:48,US,CUST-US-3881,MAT-10089,238,High,2025-01-28,1,Production Started,2025-01-28 23:42:12,Order Approved → Production Started,7.44,24,False
ORD-0034,Production Started,2025-01-28 23:42:12,US,CUST-US-3881,MAT-10089,238,High,2025-01-28,1,Quality Check,2025-01-29 15:26:36,Production Started → Quality Check,15.74,48,False
ORD-0034,Quality Check,2025-01-29 15:26:36,US,CUST-US-3881,MAT-10089,238,High,2025-01-29,1,Shipping Started,2025-01-30 00:02:36,Quality Check → Shipping Started,8.6,24,False
ORD-0034,Shipping Started,2025-01-30 00:02:36,US,CUST-US-3881,MAT-10089,238,High,2025-01-30,1,Delivered,2025-01-30 23:06:12,Shipping Started → Delivered,23.06,72,False
ORD-0035,Order Created,2025-03-23 15:39:00,BR,CUST-BR-9270,MAT-10054,162,Normal,2025-03-23,0,Order Approved,2025-03-23 19:50:24,Order Created → Order Approved,4.19,12,False
ORD-0035,Order Approved,2025-03-23 19:50:24,BR,CUST-BR-9270,MAT-10054,162,Normal,2025-03-23,0,Production Started,2025-03-24 16:18:00,Order Approved → Production Started,20.46,24,False
ORD-0035,Production Started,2025-03-24 16:18:00,BR,CUST-BR-9270,MAT-10054,162,Normal,2025-03-24,0,Quality Check,2025-03-26 07:48:00,Production Started → Quality Check,39.5,48,False
ORD-0035,Quality Check,2025-03-26 07:48:00,BR,CUST-BR-9270,MAT-10054,162,Normal,2025-03-26,0,Shipping Started,2025-03-26 18:29:24,Quality Check → Shipping Started,10.69,24,False
ORD-0035,Shipping Started,2025-03-26 18:29:24,BR,CUST-BR-9270,MAT-10054,162,Normal,2025-03-26,0,Delivered,2025-03-28 01:50:24,Shipping Started → Delivered,31.35,72,False
ORD-0036,Order Created,2025-05-14 15:40:00,US,CUST-US-4919,MAT-10035,209,Normal,2025-05-14,0,Order Approved,2025-05-14 18:22:36,Order Created → Order Approved,2.71,12,False
ORD-0036,Order Approved,2025-05-14 18:22:36,US,CUST-US-4919,MAT-10035,209,Normal,2025-05-14,0,Production Started,2025-05-15 14:33:24,Order Approved → Production Started,20.18,24,False
ORD-0036,Production Started,2025-05-15 14:33:24,US,CUST-US-4919,MAT-10035,209,Normal,2025-05-15,0,Quality Check,2025-05-16 12:41:12,Production Started → Quality Check,22.13,48,False
ORD-0036,Quality Check,2025-05-16 12:41:12,US,CUST-US-4919,MAT-10035,209,Normal,2025-05-16,0,Shipping Started,2025-05-16 20:52:36,Quality Check → Shipping Started,8.19,24,False
ORD-0036,Shipping Started,2025-05-16 20:52:36,US,CUST-US-4919,MAT-10035,209,Normal,2025-05-16,0,Delivered,2025-05-18 18:23:48,Shipping Started → Delivered,45.52,72,False
ORD-0037,Order Created,2025-02-09 11:04:00,DE,CUST-DE-7797,MAT-10052,187,High,2025-02-09,1,Order Approved,2025-02-09 12:20:48,Order Created → Order Approved,1.28,12,False
ORD-0037,Order Approved,2025-02-09 12:20:48,DE,CUST-DE-7797,MAT-10052,187,High,2025-02-09,1,Production Started,2025-02-09 21:04:00,Order Approved → Production Started,8.72,24,False
ORD-0037,Production Started,2025-02-09 21:04:00,DE,CUST-DE-7797,MAT-10052,187,High,2025-02-09,1,Quality Check,2025-02-10 06:31:00,Production Started → Quality Check,9.45,48,False
ORD-0037,Quality Check,2025-02-10 06:31:00,DE,CUST-DE-7797,MAT-10052,187,High,2025-02-10,1,Shipping Started,2025-02-10 12:54:24,Quality Check → Shipping Started,6.39,24,False
ORD-0037,Shipping Started,2025-02-10 12:54:24,DE,CUST-DE-7797,MAT-10052,187,High,2025-02-10,1,Delivered,2025-02-11 05:11:12,Shipping Started → Delivered,16.28,72,False
ORD-0038,Order Created,2025-04-08 15:00:00,IN,CUST-IN-6763,MAT-10038,839,Normal,2025-04-08,0,Order Approved,2025-04-08 18:37:48,Order Created → Order Approved,3.63,12,False
ORD-0038,Order Approved,2025-04-08 18:37:48,IN,CUST-IN-6763,MAT-10038,839,Normal,2025-04-08,0,Production Started,2025-04-09 17:55:48,Order Approved → Production Started,23.3,24,False
ORD-0038,Production Started,2025-04-09 17:55:48,IN,CUST-IN-6763,MAT-10038,839,Normal,2025-04-09,0,Quality Check,2025-04-11 11:16:48,Production Started → Quality Check,41.35,48,False
ORD-0038,Quality Check,2025-04-11 11:16:48,IN,CUST-IN-6763,MAT-10038,839,Normal,2025-04-11,0,Shipping Started,2025-04-11 20:34:12,Quality Check → Shipping Started,9.29,24,False
ORD-0038,Shipping Started,2025-04-11 20:34:12,IN,CUST-IN-6763,MAT-10038,839,Normal,2025-04-11,0,Delivered,2025-04-13 15:57:36,Shipping Started → Delivered,43.39,72,False
ORD-0039,Order Created,2025-02-26 12:27:00,IN,CUST-IN-8956,MAT-10003,134,Normal,2025-02-26,0,Order Approved,2025-02-26 15:09:36,Order Created → Order Approved,2.71,12,False
ORD-0039,Order Approved,2025-02-26 15:09:36,IN,CUST-IN-8956,MAT-10003,134,Normal,2025-02-26,0,Production Started,2025-02-27 11:40:12,Order Approved → Production Started,20.51,24,False
ORD-0039,Production Started,2025-02-27 11:40:12,IN,CUST-IN-8956,MAT-10003,134,Normal,2025-02-27,0,Quality Check,2025-03-01 01:06:36,Production Started → Quality Check,37.44,48,False
ORD-0039,Quality Check,2025-03-01 01:06:36,IN,CUST-IN-8956,MAT-10003,134,Normal,2025-03-01,0,Shipping Started,2025-03-01 12:58:12,Quality Check → Shipping Started,11.86,24,False
ORD-0039,Shipping Started,2025-03-01 12:58:12,IN,CUST-IN-8956,MAT-10003,134,Normal,2025-03-01,0,Delivered,2025-03-03 11:10:48,Shipping Started → Delivered,46.21,72,False
ORD-0040,Order Created,2025-04-11 17:36:00,US,CUST-US-1444,MAT-10010,242,Normal,2025-04-11,0,Order Approved,2025-04-11 20:47:24,Order Created → Order Approved,3.19,12,False
ORD-0040,Order Approved,2025-04-11 20:47:24,US,CUST-US-1444,MAT-10010,242,Normal,2025-04-11,0,Production Started,2025-04-12 08:38:24,Order Approved → Production Started,11.85,24,False
ORD-0040,Production Started,2025-04-12 08:38:24,US,CUST-US-1444,MAT-10010,242,Normal,2025-04-12,0,Quality Check,2025-04-13 12:13:12,Production Started → Quality Check,27.58,48,False
ORD-0040,Quality Check,2025-04-13 12:13:12,US,CUST-US-1444,MAT-10010,242,Normal,2025-04-13,0,Shipping Started,2025-04-13 18:07:12,Quality Check → Shipping Started,5.9,24,False
ORD-0040,Shipping Started,2025-04-13 18:07:12,US,CUST-US-1444,MAT-10010,242,Normal,2025-04-13,0,Delivered,2025-04-15 00:50:24,Shipping Started → Delivered,30.72,72,False
ORD-0041,Order Created,2025-04-08 12:48:00,US,CUST-US-7906,MAT-10032,235,Normal,2025-04-08,0,Order Approved,2025-04-08 16:27:00,Order Created → Order Approved,3.65,12,False
ORD-0041,Order Approved,2025-04-08 16:27:00,US,CUST-US-7906,MAT-10032,235,Normal,2025-04-08,0,Production Started,2025-04-09 09:07:12,Order Approved → Production Started,16.67,24,False
ORD-0041,Production Started,2025-04-09 09:07:12,US,CUST-US-7906,MAT-10032,235,Normal,2025-04-09,0,Quality Check,2025-04-10 19:36:00,Production Started → Quality Check,34.48,48,False
ORD-0041,Quality Check,2025-04-10 19:36:00,US,CUST-US-7906,MAT-10032,235,Normal,2025-04-10,0,Shipping Started,2025-04-11 01:31:12,Quality Check → Shipping Started,5.92,24,False
ORD-0041,Shipping Started,2025-04-11 01:31:12,US,CUST-US-7906,MAT-10032,235,Normal,2025-04-11,0,Delivered,2025-04-13 00:44:24,Shipping Started → Delivered,47.22,72,False
ORD-0042,Order Created,2025-01-11 08:15:00,US,CUST-US-4266,MAT-10002,176,Normal,2025-01-11,0,Order Approved,2025-01-11 11:23:24,Order Created → Order Approved,3.14,12,False
ORD-0042,Order Approved,2025-01-11 11:23:24,US,CUST-US-4266,MAT-10002,176,Normal,2025-01-11,0,Production Started,2025-01-12 00:43:48,Order Approved → Production Started,13.34,24,False
ORD-0042,Production Started,2025-01-12 00:43:48,US,CUST-US-4266,MAT-10002,176,Normal,2025-01-12,0,Quality Check,2025-01-13 04:36:00,Production Started → Quality Check,27.87,48,False
ORD-0042,Quality Check,2025-01-13 04:36:00,US,CUST-US-4266,MAT-10002,176,Normal,2025-01-13,0,Shipping Started,2025-01-13 11:01:12,Quality Check → Shipping Started,6.42,24,False
ORD-0042,Shipping Started,2025-01-13 11:01:12,US,CUST-US-4266,MAT-10002,176,Normal,2025-01-13,0,Delivered,2025-01-15 10:07:12,Shipping Started → Delivered,47.1,72,False
ORD-0043,Order Created,2025-06-05 17:47:00,BR,CUST-BR-2876,MAT-10099,52,Normal,2025-06-05,0,Order Approved,2025-06-05 21:56:36,Order Created → Order Approved,4.16,12,False
ORD-0043,Order Approved,2025-06-05 21:56:36,BR,CUST-BR-2876,MAT-10099,52,Normal,2025-06-05,0,Production Started,2025-06-09 03:09:12,Order Approved → Production Started,77.21,24,True
ORD-0043,Production Started,2025-06-09 03:09:12,BR,CUST-BR-2876,MAT-10099,52,Normal,2025-06-09,0,Quality Check,2025-06-10 06:44:36,Production Started → Quality Check,27.59,48,False
ORD-0043,Quality Check,2025-06-10 06:44:36,BR,CUST-BR-2876,MAT-10099,52,Normal,2025-06-10,0,Shipping Started,2025-06-10 19:18:12,Quality Check → Shipping Started,12.56,24,False
ORD-0043,Shipping Started,2025-06-10 19:18:12,BR,CUST-BR-2876,MAT-10099,52,Normal,2025-06-10,0,Delivered,2025-06-13 01:48:12,Shipping Started → Delivered,54.5,72,False
ORD-0044,Order Created,2025-06-26 11:06:00,BR,CUST-BR-5941,MAT-10087,161,Normal,2025-06-26,0,Order Approved,2025-06-26 14:39:00,Order Created → Order Approved,3.55,12,False
ORD-0044,Order Approved,2025-06-26 14:39:00,BR,CUST-BR-5941,MAT-10087,161,Normal,2025-06-26,0,Production Started,2025-06-27 04:02:24,Order Approved → Production Started,13.39,24,False
ORD-0044,Production Started,2025-06-27 04:02:24,BR,CUST-BR-5941,MAT-10087,161,Normal,2025-06-27,0,Quality Check,2025-06-28 20:37:12,Production Started → Quality Check,40.58,48,False
ORD-0044,Quality Check,2025-06-28 20:37:12,BR,CUST-BR-5941,MAT-10087,161,Normal,2025-06-28,0,Shipping Started,2025-06-29 06:08:24,Quality Check → Shipping Started,9.52,24,False
ORD-0044,Shipping Started,2025-06-29 06:08:24,BR,CUST-BR-5941,MAT-10087,161,Normal,2025-06-29,0,Delivered,2025-06-30 19:06:00,Shipping Started → Delivered,36.96,72,False
ORD-0045,Order Created,2025-04-18 15:06:00,CN,CUST-CN-8102,MAT-10046,13,High,2025-04-18,1,Order Approved,2025-04-18 17:33:00,Order Created → Order Approved,2.45,12,False
ORD-0045,Order Approved,2025-04-18 17:33:00,CN,CUST-CN-8102,MAT-10046,13,High,2025-04-18,1,Production Started,2025-04-19 10:21:36,Order Approved → Production Started,16.81,24,False
ORD-0045,Production Started,2025-04-19 10:21:36,CN,CUST-CN-8102,MAT-10046,13,High,2025-04-19,1,Quality Check,2025-04-20 07:06:36,Production Started → Quality Check,20.75,48,False
ORD-0045,Quality Check,2025-04-20 07:06:36,CN,CUST-CN-8102,MAT-10046,13,High,2025-04-20,1,Shipping Started,2025-04-20 15:52:12,Quality Check → Shipping Started,8.76,24,False
ORD-0045,Shipping Started,2025-04-20 15:52:12,CN,CUST-CN-8102,MAT-10046,13,High,2025-04-20,1,Delivered,2025-04-22 04:31:48,Shipping Started → Delivered,36.66,72,False
ORD-0046,Order Created,2025-05-04 15:27:00,CN,CUST-CN-5397,MAT-10041,208,Normal,2025-05-04,0,Order Approved,2025-05-04 19:30:36,Order Created → Order Approved,4.06,12,False
ORD-0046,Order Approved,2025-05-04 19:30:36,CN,CUST-CN-5397,MAT-10041,208,Normal,2025-05-04,0,Production Started,2025-05-10 11:02:24,Order Approved → Production Started,135.53,24,True
ORD-0046,Production Started,2025-05-10 11:02:24,CN,CUST-CN-5397,MAT-10041,208,Normal,2025-05-10,0,Quality Check,2025-05-11 11:37:48,Production Started → Quality Check,24.59,48,False
ORD-0046,Quality Check,2025-05-11 11:37:48,CN,CUST-CN-5397,MAT-10041,208,Normal,2025-05-11,0,Shipping Started,2025-05-11 21:46:12,Quality Check → Shipping Started,10.14,24,False
ORD-0046,Shipping Started,2025-05-11 21:46:12,CN,CUST-CN-5397,MAT-10041,208,Normal,2025-05-11,0,Delivered,2025-05-13 14:53:24,Shipping Started → Delivered,41.12,72,False
ORD-0047,Order Created,2025-02-16 15:13:00,BR,CUST-BR-6813,MAT-10033,93,Normal,2025-02-16,0,Order Approved,2025-02-16 18:03:24,Order Created → Order Approved,2.84,12,False
ORD-0047,Order Approved,2025-02-16 18:03:24,BR,CUST-BR-6813,MAT-10033,93,Normal,2025-02-16,0,Production Started,2025-02-17 20:01:00,Order Approved → Production Started,25.96,24,True
ORD-0047,Production Started,2025-02-17 20:01:00,BR,CUST-BR-6813,MAT-10033,93,Normal,2025-02-17,0,Quality Check,2025-02-18 22:37:00,Production Started → Quality Check,26.6,48,False
ORD-0047,Quality Check,2025-02-18 22:37:00,BR,CUST-BR-6813,MAT-10033,93,Normal,2025-02-18,0,Shipping Started,2025-02-19 05:02:12,Quality Check → Shipping Started,6.42,24,False
ORD-0047,Shipping Started,2025-02-19 05:02:12,BR,CUST-BR-6813,MAT-10033,93,Normal,2025-02-19,0,Delivered,2025-02-21 11:12:24,Shipping Started → Delivered,54.17,72,False
ORD-0048,Order Created,2025-03-03 15:41:00,DE,CUST-DE-9041,MAT-10057,152,Normal,2025-03-03,0,Order Approved,2025-03-03 18:20:36,Order Created → Order Approved,2.66,12,False
ORD-0048,Order Approved,2025-03-03 18:20:36,DE,CUST-DE-9041,MAT-10057,152,Normal,2025-03-03,0,Production Started,2025-03-04 02:46:24,Order Approved → Production Started,8.43,24,False
ORD-0048,Production Started,2025-03-04 02:46:24,DE,CUST-DE-9041,MAT-10057,152,Normal,2025-03-04,0,Quality Check,2025-03-04 19:08:00,Production Started → Quality Check,16.36,48,False
ORD-0048,Quality Check,2025-03-04 19:08:00,DE,CUST-DE-9041,MAT-10057,152,Normal,2025-03-04,0,Shipping Started,2025-03-05 03:24:48,Quality Check → Shipping Started,8.28,24,False
ORD-0048,Shipping Started,2025-03-05 03:24:48,DE,CUST-DE-9041,MAT-10057,152,Normal,2025-03-05,0,Delivered,2025-03-06 00:52:24,Shipping Started → Delivered,21.46,72,False
ORD-0049,Order Created,2025-04-19 16:21:00,IN,CUST-IN-6764,MAT-10089,98,Normal,2025-04-19,0,Order Approved,2025-04-19 19:13:48,Order Created → Order Approved,2.88,12,False
ORD-0049,Order Approved,2025-04-19 19:13:48,IN,CUST-IN-6764,MAT-10089,98,Normal,2025-04-19,0,Production Started,2025-04-20 10:15:36,Order Approved → Production Started,15.03,24,False
ORD-0049,Production Started,2025-04-20 10:15:36,IN,CUST-IN-6764,MAT-10089,98,Normal,2025-04-20,0,Quality Check,2025-04-21 09:23:24,Production Started → Quality Check,23.13,48,False
ORD-0049,Quality Check,2025-04-21 09:23:24,IN,CUST-IN-6764,MAT-10089,98,Normal,2025-04-21,0,Shipping Started,2025-04-21 21:13:12,Quality Check → Shipping Started,11.83,24,False
ORD-0049,Shipping Started,2025-04-21 21:13:12,IN,CUST-IN-6764,MAT-10089,98,Normal,2025-04-21,0,Delivered,2025-04-23 03:33:00,Shipping Started → Delivered,30.33,72,False
ORD-0050,Order Created,2025-02-25 15:17:00,IN,CUST-IN-9595,MAT-10076,59,Normal,2025-02-25,0,Order Approved,2025-02-25 17:44:00,Order Created → Order Approved,2.45,12,False
ORD-0050,Order Approved,2025-02-25 17:44:00,IN,CUST-IN-9595,MAT-10076,59,Normal,2025-02-25,0,Production Started,2025-02-26 05:38:36,Order Approved → Production Started,11.91,24,False
ORD-0050,Production Started,2025-02-26 05:38:36,IN,CUST-IN-9595,MAT-10076,59,Normal,2025-02-26,0,Quality Check,2025-02-27 03:51:48,Production Started → Quality Check,22.22,48,False
ORD-0050,Quality Check,2025-02-27 03:51:48,IN,CUST-IN-9595,MAT-10076,59,Normal,2025-02-27,0,Shipping Started,2025-02-27 11:33:12,Quality Check → Shipping Started,7.69,24,False
ORD-0050,Shipping Started,2025-02-27 11:33:12,IN,CUST-IN-9595,MAT-10076,59,Normal,2025-02-27,0,Delivered,2025-02-28 13:46:24,Shipping Started → Delivered,26.22,72,False
ORD-0051,Order Created,2025-01-14 16:18:00,DE,CUST-DE-3068,MAT-10081,21,Normal,2025-01-14,0,Order Approved,2025-01-14 19:06:00,Order Created → Order Approved,2.8,12,False
ORD-0051,Order Approved,2025-01-14 19:06:00,DE,CUST-DE-3068,MAT-10081,21,Normal,2025-01-14,0,Production Started,2025-01-15 07:49:48,Order Approved → Production Started,12.73,24,False
